Date,2330.TW,2303.TW,2454.TW,2317.TW
2019-09-04,239.9664764404297,11.778193473815918,313.4181823730469,64.8111343383789
2019-09-05,245.09201049804688,11.778193473815918,315.5648498535156,65.33450317382812
2019-09-06,245.55789184570312,11.734890937805176,321.57562255859375,65.42173767089844
2019-09-10,243.694091796875,11.778193473815918,324.5810241699219,64.63667297363281
2019-09-11,245.09201049804688,11.86479663848877,321.57562255859375,64.98558807373047
2019-09-12,244.6260528564453,11.86479663848877,322.00494384765625,66.29402923583984
2019-09-16,247.42176818847656,11.778193473815918,328.0157165527344,66.29402923583984
2019-09-17,246.95579528808594,11.734890937805176,328.8743896484375,65.07282257080078
2019-09-18,248.8196258544922,11.734890937805176,328.0157165527344,64.89836120605469
2019-09-19,248.8196258544922,11.778193473815918,326.7276916503906,64.11329650878906
2019-09-20,247.8806610107422,11.951401710510254,331.8797607421875,64.98558807373047
2019-09-23,247.8806610107422,11.86479663848877,333.1678161621094,65.16004180908203
2019-09-24,248.8196258544922,11.821495056152344,332.30914306640625,65.33450317382812
2019-09-25,249.75857543945312,11.778193473815918,326.2983703613281,65.24728393554688
2019-09-26,251.63644409179688,11.778193473815918,322.8636474609375,64.54944610595703
2019-09-27,255.3921661376953,11.604984283447266,316.8529052734375,63.85161209106445
2019-10-01,262.9037170410156,11.821495056152344,323.2929992675781,63.3282356262207
2019-10-02,262.43426513671875,11.691588401794434,319.4289245605469,63.066551208496094
2019-10-03,259.617431640625,11.604984283447266,325.8690185546875,62.804866790771484
2019-10-04,259.617431640625,11.648285865783691,331.0211181640625,63.41546630859375
2019-10-07,261.0258483886719,11.56168270111084,329.7330627441406,64.02607727050781
2019-10-08,269.00689697265625,11.56168270111084,330.16241455078125,64.54944610595703
2019-10-09,264.7816467285156,11.388473510742188,319.4289245605469,63.589927673339844
2019-10-14,272.29315185546875,11.691588401794434,318.1408996582031,64.98558807373047
2019-10-15,275.5794372558594,11.86479663848877,315.1355285644531,65.16004180908203
2019-10-16,278.39630126953125,11.908099174499512,309.1247863769531,65.42173767089844
2019-10-17,275.5794372558594,11.951401710510254,318.57025146484375,67.34077453613281
2019-10-18,275.1099548339844,12.081308364868164,317.7115478515625,67.07908630371094
2019-10-21,272.29315185546875,12.038005828857422,316.8529052734375,67.68968963623047
2019-10-22,276.0489807128906,12.12460994720459,318.99957275390625,69.34703826904297
2019-10-23,275.1099548339844,12.167912483215332,319.4289245605469,70.21932983398438
2019-10-24,275.1099548339844,12.600934982299805,327.58636474609375,70.21932983398438
2019-10-25,275.5794372558594,12.471027374267578,325.4396667480469,69.9576416015625
2019-10-28,276.5184020996094,12.341120719909668,332.30914306640625,69.87040710449219
2019-10-29,280.2741394042969,12.557633399963379,337.461181640625,70.48101043701172
2019-10-30,281.2131042480469,12.471027374267578,340.4665832519531,69.9576416015625
2019-10-31,280.2741394042969,12.12460994720459,350.3414001464844,70.30655670166016
2019-11-01,280.7436218261719,12.557633399963379,347.765380859375,73.97017669677734
2019-11-04,288.2551574707031,12.687539100646973,353.7760925292969,77.6337890625
2019-11-05,291.5414733886719,12.557633399963379,364.93896484375,78.5060806274414
2019-11-06,292.01092529296875,12.557633399963379,372.6670837402344,78.85499572753906
2019-11-07,290.1330261230469,12.341120719909668,364.93896484375,79.20391845703125
2019-11-08,286.8468322753906,12.341120719909668,355.49346923828125,79.29114532470703
2019-11-11,282.62152099609375,12.341120719909668,346.47735595703125,76.67427825927734
2019-11-12,286.3772888183594,12.38442325592041,352.0587463378906,79.37837219238281
2019-11-13,285.4383544921875,12.297819137573242,350.3414001464844,78.24439239501953
2019-11-14,284.9688415527344,12.557633399963379,352.4881286621094,77.8954849243164
2019-11-15,288.2551574707031,12.38442325592041,362.3629150390625,78.59331512451172
2019-11-18,292.01092529296875,12.557633399963379,360.21624755859375,78.94223022460938
2019-11-19,295.7667236328125,12.600934982299805,361.50421142578125,80.94849395751953
2019-11-20,294.3583068847656,12.77414321899414,355.9228210449219,80.16343688964844
2019-11-21,292.01092529296875,12.687539100646973,349.48272705078125,80.68680572509766
2019-11-22,290.1330261230469,12.644237518310547,352.9174499511719,79.72728729248047
2019-11-25,288.2551574707031,12.990653991699219,359.3575134277344,78.15716552734375
2019-11-26,288.2551574707031,13.163862228393555,360.64556884765625,78.41886138916016
2019-11-27,292.01092529296875,13.163862228393555,362.7922668457031,79.02945709228516
2019-11-28,290.6025085449219,13.077258110046387,370.5203857421875,78.33162689208984
2019-11-29,286.3772888183594,12.947351455688477,361.93359375,77.19764709472656
2019-12-02,288.7246398925781,13.077258110046387,357.6401672363281,77.28487396240234
2019-12-03,288.2551574707031,13.293769836425781,358.92822265625,78.5060806274414
2019-12-04,287.3162536621094,13.726791381835938,364.5096130371094,78.06993865966797
2019-12-05,292.94989013671875,14.33302116394043,360.64556884765625,78.41886138916016
2019-12-06,293.8888244628906,14.0299072265625,356.3521728515625,78.94223022460938
2019-12-09,296.7056579589844,14.073208808898926,366.2269592285156,79.37837219238281
2019-12-10,294.3583068847656,14.246417999267578,364.93896484375,78.76777648925781
2019-12-11,299.5224914550781,14.073208808898926,368.3736877441406,79.64006805419922
2019-12-12,311.25921630859375,14.376323699951172,367.08563232421875,79.37837219238281
2019-12-13,318.30133056640625,14.376323699951172,371.3790588378906,79.37837219238281
2019-12-16,315.48443603515625,14.419626235961914,379.5364990234375,79.90174102783203
2019-12-17,323.93499755859375,14.722742080688477,395.4220886230469,79.90174102783203
2019-12-18,323.4654846191406,14.549530982971191,391.9873962402344,80.59957885742188
2019-12-19,316.8448181152344,14.46292781829834,390.27001953125,80.42511749267578
2019-12-20,311.16998291015625,14.46292781829834,382.9712219238281,79.4655990600586
2019-12-23,315.8990478515625,14.33302116394043,385.5472717285156,79.81452178955078
2019-12-24,314.00750732421875,14.33302116394043,382.1125793457031,79.29114532470703
2019-12-25,314.9532775878906,14.419626235961914,388.1233215332031,79.37837219238281
2019-12-26,314.9532775878906,14.33302116394043,385.5472717285156,79.20391845703125
2019-12-27,319.6822509765625,14.46292781829834,383.4005432128906,79.81452178955078
2019-12-30,316.37200927734375,14.33302116394043,383.4005432128906,79.29114532470703
2019-12-31,313.0616149902344,14.246417999267578,380.82452392578125,79.20391845703125
2020-01-02,320.6280517578125,14.33302116394043,379.107177734375,79.20391845703125
2020-01-03,321.1009826660156,14.116510391235352,373.0964050292969,79.90174102783203
2020-01-06,314.00750732421875,13.899998664855957,364.0802917480469,78.94223022460938
2020-01-07,311.6429443359375,13.856697082519531,365.7976379394531,77.72102355957031
2020-01-08,311.6429443359375,13.640186309814453,369.6617126464844,75.45307159423828
2020-01-09,319.2093200683594,13.899998664855957,375.24310302734375,75.9764404296875
2020-01-10,321.1009826660156,13.986603736877441,370.94970703125,77.6337890625
2020-01-13,322.9925842285156,13.899998664855957,362.3629150390625,78.15716552734375
2020-01-14,327.2486877441406,14.073208808898926,357.2108459472656,78.5060806274414
2020-01-15,321.5738830566406,13.986603736877441,357.2108459472656,78.41886138916016
2020-01-16,316.37200927734375,13.986603736877441,361.50421142578125,78.5060806274414
2020-01-17,314.9532775878906,13.856697082519531,361.07489013671875,80.5123519897461
2020-01-20,314.9532775878906,13.899998664855957,359.786865234375,80.5123519897461
2020-01-30,299.347412109375,13.077258110046387,329.3037414550781,72.4872817993164
2020-01-31,302.65777587890625,12.904048919677734,333.1678161621094,72.57450866699219
2020-02-03,297.9287109375,12.990653991699219,328.0157165527344,71.70221710205078
2020-02-04,307.3868103027344,13.163862228393555,335.3144836425781,71.70221710205078
2020-02-05,309.7513122558594,13.423676490783691,327.15704345703125,71.70221710205078
2020-02-06,314.48028564453125,14.073208808898926,328.0157165527344,72.92342376708984
2020-02-07,310.22418212890625,14.15981388092041,327.15704345703125,72.31282806396484
2020-02-10,309.7513122558594,14.203115463256836,326.2983703613281,71.52775573730469
2020-02-11,313.5345153808594,14.46292781829834,334.8851623535156,72.31282806396484
2020-02-12,316.8448181152344,14.636136054992676,344.760009765625,74.58078002929688
2020-02-13,316.8448181152344,14.592833518981934,350.7707214355469,73.88294982910156
2020-02-14,316.8448181152344,14.289719581604004,348.1947021484375,74.05741119384766
2020-02-17,313.5345153808594,14.203115463256836,341.7546081542969,73.18511962890625
2020-02-18,304.5493469238281,13.986603736877441,336.6025085449219,72.74897003173828
2020-02-19,308.8055114746094,13.943302154541016,333.5971374511719,73.09788513183594
2020-02-20,307.8597412109375,14.116510391235352,338.31988525390625,72.22560119628906
2020-02-21,307.3868103027344,13.899998664855957,333.1678161621094,71.26606750488281
2020-02-24,302.65777587890625,13.683488845825195,323.7222900390625,70.39378356933594
2020-02-25,304.5493469238281,13.770092010498047,325.0103454589844,71.7894515991211
2020-02-26,301.2390441894531,13.51028060913086,322.00494384765625,70.7426986694336
2020-02-27,298.8745422363281,13.250467300415039,309.1247863769531,70.04486846923828
2020-03-02,294.1455078125,13.207164764404297,311.7007751464844,69.0853500366211
2020-03-03,300.293212890625,13.423676490783691,319.4289245605469,70.65546417236328
2020-03-04,303.1306457519531,13.683488845825195,318.1408996582031,71.26606750488281
2020-03-05,305.4952087402344,13.596883773803711,330.5917663574219,72.13836669921875
